序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业
1,000670,盈方微,9.961190223693848,8.5,38515141,6985834267.5,7180164608.0,0.5513319969177246,797722509,092500,092500,0,1/1,1,半导体
2,002358,森源电气,10.0,7.81,157550904,7261392032.62,7261401982.559999,2.1697065830230713,166732558,092500,092500,0,3/3,3,电网设备
3,002498,汉缆股份,10.0,5.28,94128947,17565482880.0,17565482880.0,0.5358745455741882,514883149,092500,092500,0,3/3,3,电网设备
4,002931,锋龙股份,10.004413604736328,74.77,38037817,15047726288.56,16337682853.119999,0.2527811527252197,1816467539,092500,092500,0,15/15,2,通用设备
5,600986,浙文互联,10.044150352478027,9.97,1699143184,14829119398.140001,14829119418.080002,11.461420059204102,172095519,092500,102239,2,8/4,1,文化传媒
6,603078,江化微,9.990663528442383,23.56,86329612,9085613562.88,9085613562.88,0.9501792192459106,794962815,092502,092502,0,2/2,1,电子化学
7,600391,航发科技,9.995241165161133,46.22,743835008,15258579342.74,15258579019.199999,4.8773040771484375,165951846,093019,093019,0,2/2,2,航天航空
8,601616,广电电气,9.920635223388672,5.54,398803840,4729361267.26,4729361228.4800005,8.531986236572266,191991470,093040,093040,0,3/3,3,电网设备
9,002969,嘉美包装,10.0,18.92,451155328,19234380925.760002,19350393673.600002,2.348090171813965,155096567,093048,093048,0,23/16,2,包装材料
10,002201,九鼎新材,10.023677825927734,13.94,2647017248,8392206474.799999,9083809185.6,32.1239128112793,66021512,093115,141818,7,5/3,2,玻璃玻纤
11,601677,明泰铝业,9.986772537231445,16.63,832061136,20255450207.01,20679798000.16,4.1460700035095215,195162146,093308,093308,0,1/1,1,有色金属
12,600187,国中水务,9.960159301757812,2.76,218006030,4454035844.28,4454035847.04,4.939906120300293,56032968,093414,093605,1,1/1,1,公用事业
13,603926,铁流股份,10.004953384399414,22.21,311555856,5126925550.31,5213055930.31,6.226008892059326,49281724,093426,093950,2,2/2,2,汽车零部
14,688380,中微半导,19.99419593811035,41.35,782176320,6990837750.0,16555093080.800001,11.492426872253418,272768624,093451,093551,1,1/1,1,半导体
15,603421,鼎信通讯,10.0,7.92,286195504,5165348847.12,5165348855.04,5.610763072967529,60363515,093603,093821,1,1/1,1,通信服务
16,003039,顺控发展,9.982383728027344,18.73,229604120,11566125812.9,11566125925.28,2.022883653640747,203617576,093651,093651,0,1/1,1,公用事业
17,003035,南网能源,9.9609375,5.63,514649408,21325757570.81,21325757553.92,2.456875801086426,138229054,093733,093733,0,1/1,1,专业服务
18,002208,合肥城建,10.034602165222168,15.9,1146277872,12769041689.7,12772341019.2,9.18853759765625,143813544,094115,102657,2,3/2,1,房地产开
19,600955,维远股份,9.9893159866333,20.59,457105504,11324500000.0,11324500000.0,4.127886772155762,54260827,094134,094325,2,1/1,1,化学原料
20,600649,城投控股,10.107526779174805,5.12,450078544,12823043932.16,12823043932.16,3.5706863403320312,117840599,094216,095158,1,1/1,1,房地产开
21,603320,迪贝电气,9.990530014038086,23.23,180593160,3464666295.69,3464666295.69,5.297025680541992,128879993,094628,094628,0,4/2,1,电机
22,002291,遥望科技,10.014727592468262,7.47,540552096,6492365766.9,6988523839.2,8.574490547180176,307983618,094906,094906,0,1/1,1,互联网服
