序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业
1,000670,盈方微,9.961190223693848,8.5,38114791,6985834267.5,7180164608.0,0.5456011295318604,869338409,092500,092500,0,1/1,1,半导体
2,002358,森源电气,10.0,7.81,156308333,7261392032.62,7261401982.559999,2.152594566345215,180422707,092500,092500,0,3/3,3,电网设备
3,002498,汉缆股份,10.0,5.28,93581041,17565482880.0,17565482880.0,0.5327553153038025,553143983,092500,092500,0,3/3,3,电网设备
4,002931,锋龙股份,10.004413604736328,74.77,37200393,15047726288.56,16337682853.119999,0.24721604585647583,1932757320,092500,092500,0,15/15,2,通用设备
5,600986,浙文互联,10.044150352478027,9.97,1690726512,14829119398.140001,14829119418.080002,11.404662132263184,200616698,092500,102239,2,8/4,1,文化传媒
6,603078,江化微,9.990663528442383,23.56,85980924,9085613562.88,9085613562.88,0.9463413953781128,820956563,092502,092502,0,2/2,1,电子化学
7,600391,航发科技,9.995241165161133,46.22,738815520,15258579342.74,15258579019.199999,4.84440803527832,165281656,093019,093019,0,2/2,2,航天航空
8,601616,广电电气,9.920635223388672,5.54,396495872,4729361267.26,4729361228.4800005,8.483185768127441,201657108,093040,093040,0,3/3,3,电网设备
9,002969,嘉美包装,10.0,18.92,450423120,19234380925.760002,19350393673.600002,2.34428334236145,158666771,093048,093048,0,23/16,2,包装材料
10,002201,九鼎新材,10.023677825927734,13.94,2642896576,8392206474.799999,9083809185.6,32.07481002807617,58463244,093115,141818,7,5/3,2,玻璃玻纤
11,601677,明泰铝业,9.986772537231445,16.63,829397008,20255450207.01,20679798000.16,4.132917404174805,198834050,093308,093308,0,1/1,1,有色金属
12,600187,国中水务,9.960159301757812,2.76,217331486,4454035844.28,4454035847.04,4.9247612953186035,59213592,093414,093605,1,1/1,1,公用事业
13,603926,铁流股份,10.004953384399414,22.21,311211872,5126925550.31,5213055930.31,6.21929931640625,53119346,093426,093950,2,2/2,2,汽车零部
14,688380,中微半导,19.99419593811035,41.35,774596784,6990837750.0,16555093080.800001,11.384005546569824,330361607,093451,093551,1,1/1,1,半导体
15,002546,新联电子,10.011000633239746,10.0,1917152256,8012320960.0,8340491040.0,24.365779876708984,36407200,093527,110406,2,4/3,2,电网设备
16,603421,鼎信通讯,10.0,7.92,285152432,5165348847.12,5165348855.04,5.590569496154785,62333219,093603,093821,1,1/1,1,通信服务
17,003039,顺控发展,9.982383728027344,18.73,229117140,11566125812.9,11566125925.28,2.0186731815338135,206172348,093651,093651,0,1/1,1,公用事业
18,003035,南网能源,9.9609375,5.63,510268704,21325757570.81,21325757553.92,2.4363341331481934,163196978,093733,093733,0,1/1,1,专业服务
19,002208,合肥城建,10.034602165222168,15.9,1144323776,12769041689.7,12772341019.2,9.173233985900879,166106934,094115,102657,2,3/2,1,房地产开
20,600955,维远股份,9.9893159866333,20.59,455649792,11324500000.0,11324500000.0,4.115032196044922,57491398,094134,094325,2,1/1,1,化学原料
21,600649,城投控股,10.107526779174805,5.12,449174864,12823043932.16,12823043932.16,3.563638925552368,137424599,094216,095158,1,1/1,1,房地产开
22,603320,迪贝电气,9.990530014038086,23.23,179947366,3464666295.69,3464666295.69,5.27838659286499,130101891,094628,094628,0,4/2,1,电机
23,002291,遥望科技,10.014727592468262,7.47,537751584,6492365766.9,6988523839.2,8.531354904174805,318396798,094906,094906,0,1/1,1,互联网服
24,603916,苏博特,10.046082496643066,11.94,239919767,5018684953.62,5089966789.44,4.92197322845459,148472443,095210,095210,0,1/1,1,化学制品
25,603616,韩建河山,10.070671081542969,6.23,205623767,2394145390.0,2437911140.0,8.8139009475708,82547456,095254,095254,0,1/1,1,水泥建材
26,605089,味知香,10.003650665283203,30.13,152616099,4157940000.0,4157940000.0,3.7392687797546387,116792949,095353,095353,0,1/1,1,食品饮料
27,000048,京基智农,10.006540298461914,16.82,284325536,8853367631.0,8919347545.92,3.298508882522583,319316312,095606,095606,0,1/1,1,农牧饲渔
28,600774,汉商集团,10.018903732299805,11.64,485520880,3431962404.84,3434177136.0,14.786076545715332,84023340,095722,095919,1,2/2,2,化学制药
29,002810,山东赫达,10.0,17.49,326890320,5644195556.339999,6095308934.879999,5.969648361206055,237628689,100527,100527,0,1/1,1,化学制品
30,002165,红 宝 丽,9.96216869354248,8.72,715337200,6344929205.120001,6411553004.8,11.61850643157959,397393072,100833,100833,0,1/1,1,化学制品
31,605366,宏柏新材,10.077519416809082,7.1,314720912,4616126975.9,4616127025.599999,7.000317096710205,94091720,100905,100905,0,1/1,1,化学制品
32,002809,红墙股份,10.0,12.1,168489531,1683333608.0,2560510197.2999997,10.264546394348145,131638804,101157,101157,0,1/1,1,化学制品
33,600610,中毅达,9.961315155029297,11.37,898938416,8058222635.849999,12180392292.96,11.469684600830078,78283587,101352,101519,1,1/1,1,化学原料
34,600230,沧州大化,10.0,18.15,564639632,7513392422.249999,7513392295.2,7.728481769561768,72259143,101418,101418,0,2/2,2,化学制品
