序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业
1,000670,盈方微,9.961190223693848,8.5,36407141,6985834267.5,7180164608.0,0.5211566686630249,1000345509,092500,092500,0,1/1,1,半导体
2,002358,森源电气,10.0,7.81,151414579,7261392032.62,7261401982.559999,2.085200548171997,174758122,092500,092500,0,3/3,3,电网设备
3,002498,汉缆股份,10.0,5.28,89432688,17565482880.0,17565482880.0,0.509138822555542,640677264,092500,092500,0,3/3,3,电网设备
4,002931,锋龙股份,10.004413604736328,74.77,33129914,15047726288.56,16337682853.119999,0.22016558051109314,2174117870,092500,092500,0,15/15,2,通用设备
5,600986,浙文互联,10.044150352478027,9.97,1507008240,14829119398.140001,14829119418.080002,10.165760040283203,443088175,092500,102239,2,8/4,1,文化传媒
6,603078,江化微,9.990663528442383,23.56,83596134,9085613562.88,9085613562.88,0.9200934171676636,912499462,092502,092502,0,2/2,1,电子化学
7,002995,天地在线,10.019742965698242,22.29,309379024,2505779566.3199997,3955460359.2,12.418876647949219,63143468,093009,093009,0,2/2,2,文化传媒
8,600391,航发科技,9.995241165161133,46.22,698673440,15258579342.74,15258579019.199999,4.581329345703125,190037088,093019,093019,0,2/2,2,航天航空
9,601616,广电电气,9.920635223388672,5.54,387419696,4729361267.26,4729361228.4800005,8.291274070739746,220978412,093040,093040,0,3/3,3,电网设备
10,002969,嘉美包装,10.0,18.92,441324368,19234380925.760002,19350393673.600002,2.296978712081909,172217408,093048,093048,0,23/16,2,包装材料
11,002201,九鼎新材,10.023677825927734,13.94,2227746048,8392206474.799999,9083809185.6,27.123363494873047,169229829,093115,103054,2,5/3,2,玻璃玻纤
12,601677,明泰铝业,9.986772537231445,16.63,811847040,20255450207.01,20679798000.16,4.046274185180664,280276482,093308,093308,0,1/1,1,有色金属
13,600187,国中水务,9.960159301757812,2.76,211001702,4454035844.28,4454035847.04,4.782648086547852,69312432,093414,093605,1,1/1,1,公用事业
14,603926,铁流股份,10.004953384399414,22.21,304812848,5126925550.31,5213055930.31,6.094487190246582,56511124,093426,093950,2,2/2,2,汽车零部
15,688380,中微半导,19.99419593811035,41.35,747562320,6990837750.0,16555093080.800001,10.997292518615723,492284444,093451,093551,1,1/1,1,半导体
16,002546,新联电子,10.011000633239746,10.0,1891680448,8012320960.0,8340491040.0,24.04787254333496,69598000,093527,110406,2,4/3,2,电网设备
17,603421,鼎信通讯,10.0,7.92,276236896,5165348847.12,5165348855.04,5.417966842651367,80213411,093603,093821,1,1/1,1,通信服务
18,003039,顺控发展,9.982383728027344,18.73,223747249,11566125812.9,11566125925.28,1.972245454788208,250982000,093651,093651,0,1/1,1,公用事业
19,003035,南网能源,9.9609375,5.63,482083248,21325757570.81,21325757553.92,2.3041677474975586,266530561,093733,093733,0,1/1,1,专业服务
20,002208,合肥城建,10.034602165222168,15.9,1124207728,12769041689.7,12772341019.2,9.01569652557373,219172548,094115,102657,2,3/2,1,房地产开
21,600955,维远股份,9.9893159866333,20.59,442748096,11324500000.0,11324500000.0,4.001104831695557,72237956,094134,094325,2,1/1,1,化学原料
22,600649,城投控股,10.107526779174805,5.12,442040016,12823043932.16,12823043932.16,3.50799822807312,170642780,094216,095158,1,1/1,1,房地产开
23,603320,迪贝电气,9.990530014038086,23.23,178140305,3464666295.69,3464666295.69,5.226229667663574,132742910,094628,094628,0,4/2,1,电机
24,002291,遥望科技,10.014727592468262,7.47,521747856,6492365766.9,6988523839.2,8.2848539352417,395576838,094906,094906,0,1/1,1,互联网服
25,603916,苏博特,10.046082496643066,11.94,231276401,5018684953.62,5089966789.44,4.749749660491943,176478907,095210,095210,0,1/1,1,化学制品
26,603616,韩建河山,10.070671081542969,6.23,197288650,2394145390.0,2437911140.0,8.465755462646484,100367125,095254,095254,0,1/1,1,水泥建材
27,605089,味知香,10.003650665283203,30.13,147175705,4157940000.0,4157940000.0,3.6084253787994385,126870349,095353,095353,0,1/1,1,食品饮料
28,000048,京基智农,10.006540298461914,16.82,280882480,8853367631.0,8919347545.92,3.2596192359924316,334334890,095606,095606,0,1/1,1,农牧饲渔
29,600774,汉商集团,10.018903732299805,11.64,454490560,3431962404.84,3434177136.0,13.881919860839844,131033342,095722,095919,1,2/2,2,化学制药
30,002810,山东赫达,10.0,17.49,320436480,5644195556.339999,6095308934.879999,5.8553032875061035,255548978,100527,100527,0,1/1,1,化学制品
31,002165,红 宝 丽,9.96216869354248,8.72,696201168,6344929205.120001,6411553004.8,11.316910743713379,607468336,100833,100833,0,1/1,1,化学制品
32,605366,宏柏新材,10.077519416809082,7.1,309746432,4616126975.9,4616127025.599999,6.89255428314209,110741433,100905,100905,0,1/1,1,化学制品
33,002809,红墙股份,10.0,12.1,163015491,1683333608.0,2560510197.2999997,9.939355850219727,141108264,101157,101157,0,1/1,1,化学制品
34,600610,中毅达,9.961315155029297,11.37,873960800,8058222635.849999,12180392292.96,11.159720420837402,150770895,101352,101519,1,1/1,1,化学原料
35,600230,沧州大化,10.0,18.15,554013168,7513392422.249999,7513392295.2,7.587048053741455,86492010,101418,101418,0,2/2,2,化学制品
