序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业
1,000670,盈方微,9.961190223693848,8.5,15472049,6985834267.5,7180164608.0,0.2214774638414383,1382434551,092500,092500,0,1/1,1,半导体
2,002358,森源电气,10.0,7.81,100919891,7261392032.62,7261401982.559999,1.3898146152496338,232590539,092500,092500,0,3/3,3,电网设备
3,002498,汉缆股份,10.0,5.28,49509926,17565482880.0,17565482880.0,0.2818591892719269,811875609,092500,092500,0,3/3,3,电网设备
4,002931,锋龙股份,10.004413604736328,74.77,19377917,15047726288.56,16337682853.119999,0.12877637147903442,2784796163,092500,092500,0,15/15,2,通用设备
5,600986,浙文互联,10.044150352478027,9.97,263932689,14829119398.140001,14829119418.080002,1.7798271179199219,1425396074,092500,092500,0,8/4,1,文化传媒
6,603078,江化微,9.990663528442383,23.56,34653438,9085613562.88,9085613562.88,0.38141000270843506,1457846645,092502,092502,0,2/2,1,电子化学
7,002995,天地在线,10.019742965698242,22.29,189010571,2505779566.3199997,3955460359.2,7.615243434906006,363817959,093009,093009,0,2/2,2,文化传媒
8,600391,航发科技,9.995241165161133,46.22,423468752,15258579342.74,15258579019.199999,2.7777228355407715,953449270,093019,093019,0,2/2,2,航天航空
9,601616,广电电气,9.920635223388672,5.54,287559696,4729361267.26,4729361228.4800005,6.179783821105957,286548633,093040,093040,0,3/3,3,电网设备
10,002969,嘉美包装,10.0,18.92,376498864,19234380925.760002,19350393673.600002,1.9599494934082031,102312681,093048,093048,0,23/16,2,包装材料
11,002527,新时达,9.98810863494873,18.5,239990118,9791686068.0,12266633976.0,2.495044469833374,800940387,093057,093057,0,1/1,1,专用设备
12,002201,九鼎新材,10.023677825927734,13.94,537563728,8392206474.799999,9083809185.6,6.549455642700195,765182491,093115,093115,0,5/3,2,玻璃玻纤
