序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业
1,000670,盈方微,9.961190223693848,8.5,38186191,6985834267.5,7180164608.0,0.546623170375824,856499159,092500,092500,0,1/1,1,半导体
2,002358,森源电气,10.0,7.81,157032320,7261392032.62,7261401982.559999,2.162564992904663,177973491,092500,092500,0,3/3,3,电网设备
3,002498,汉缆股份,10.0,5.28,93828515,17565482880.0,17565482880.0,0.5341641902923584,531240589,092500,092500,0,3/3,3,电网设备
4,002931,锋龙股份,10.004413604736328,74.77,37566766,15047726288.56,16337682853.119999,0.249650776386261,1883648384,092500,092500,0,15/15,2,通用设备
5,600986,浙文互联,10.044150352478027,9.97,1694670640,14829119398.140001,14829119418.080002,11.431260108947754,191418376,092500,102239,2,8/4,1,文化传媒
6,603078,江化微,9.990663528442383,23.56,86032756,9085613562.88,9085613562.88,0.9469119310379028,806424755,092502,092502,0,2/2,1,电子化学
7,600391,航发科技,9.995241165161133,46.22,740003376,15258579342.74,15258579019.199999,4.8521928787231445,174585742,093019,093019,0,2/2,2,航天航空
8,601616,广电电气,9.920635223388672,5.54,397558992,4729361267.26,4729361228.4800005,8.505664825439453,198939738,093040,093040,0,3/3,3,电网设备
9,002969,嘉美包装,10.0,18.92,450735312,19234380925.760002,19350393673.600002,2.3459064960479736,159088687,093048,093048,0,23/16,2,包装材料
10,002201,九鼎新材,10.023677825927734,13.94,2646030288,8392206474.799999,9083809185.6,32.112152099609375,66724088,093115,141818,7,5/3,2,玻璃玻纤
11,601677,明泰铝业,9.986772537231445,16.63,830336608,20255450207.01,20679798000.16,4.137556076049805,197525269,093308,093308,0,1/1,1,有色金属
12,600187,国中水务,9.960159301757812,2.76,217526066,4454035844.28,4454035847.04,4.9291300773620605,58224960,093414,093605,1,1/1,1,公用事业
13,603926,铁流股份,10.004953384399414,22.21,311447296,5126925550.31,5213055930.31,6.223891258239746,52790638,093426,093950,2,2/2,2,汽车零部
14,688380,中微半导,19.99419593811035,41.35,778774864,6990837750.0,16555093080.800001,11.443770408630371,305257360,093451,093551,1,1/1,1,半导体
15,603421,鼎信通讯,10.0,7.92,285490624,5165348847.12,5165348855.04,5.597116947174072,61911875,093603,093821,1,1/1,1,通信服务
16,003039,顺控发展,9.982383728027344,18.73,229340027,11566125812.9,11566125925.28,2.0206003189086914,205833335,093651,093651,0,1/1,1,公用事业
17,003035,南网能源,9.9609375,5.63,511323776,21325757570.81,21325757553.92,2.441281318664551,143680583,093733,093733,0,1/1,1,专业服务
18,002208,合肥城建,10.034602165222168,15.9,1145169648,12769041689.7,12772341019.2,9.179858207702637,164973264,094115,102657,2,3/2,1,房地产开
19,600955,维远股份,9.9893159866333,20.59,456224256,11324500000.0,11324500000.0,4.120104789733887,56420718,094134,094325,2,1/1,1,化学原料
20,600649,城投控股,10.107526779174805,5.12,449684816,12823043932.16,12823043932.16,3.5676159858703613,125440727,094216,095158,1,1/1,1,房地产开
21,603320,迪贝电气,9.990530014038086,23.23,180012410,3464666295.69,3464666295.69,5.280263900756836,129669813,094628,094628,0,4/2,1,电机
22,002291,遥望科技,10.014727592468262,7.47,538721200,6492365766.9,6988523839.2,8.546289443969727,316667493,094906,094906,0,1/1,1,互联网服
