序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业
1,000670,盈方微,9.961190223693848,8.5,36510841,6985834267.5,7180164608.0,0.5226410627365112,996349659,092500,092500,0,1/1,1,半导体
2,002358,森源电气,10.0,7.81,151577027,7261392032.62,7261401982.559999,2.087437629699707,176011627,092500,092500,0,3/3,3,电网设备
3,002498,汉缆股份,10.0,5.28,89682432,17565482880.0,17565482880.0,0.5105605721473694,636687168,092500,092500,0,3/3,3,电网设备
4,002931,锋龙股份,10.004413604736328,74.77,33645827,15047726288.56,16337682853.119999,0.22359409928321838,2167440909,092500,092500,0,15/15,2,通用设备
5,600986,浙文互联,10.044150352478027,9.97,1510067040,14829119398.140001,14829119418.080002,10.186387062072754,439579732,092500,102239,2,8/4,1,文化传媒
6,603078,江化微,9.990663528442383,23.56,83853409,9085613562.88,9085613562.88,0.9229251146316528,900101718,092502,092502,0,2/2,1,电子化学
7,002995,天地在线,10.019742965698242,22.29,309835968,2505779566.3199997,3955460359.2,12.437111854553223,62610737,093009,093009,0,2/2,2,文化传媒
8,600391,航发科技,9.995241165161133,46.22,700240304,15258579342.74,15258579019.199999,4.591598033905029,189089578,093019,093019,0,2/2,2,航天航空
9,601616,广电电气,9.920635223388672,5.54,388276736,4729361267.26,4729361228.4800005,8.309395790100098,217141408,093040,093040,0,3/3,3,电网设备
10,002969,嘉美包装,10.0,18.92,443360160,19234380925.760002,19350393673.600002,2.307562828063965,171199512,093048,093048,0,23/16,2,包装材料
11,002201,九鼎新材,10.023677825927734,13.94,2239360800,8392206474.799999,9083809185.6,27.261764526367188,137284981,093115,103054,2,5/3,2,玻璃玻纤
12,601677,明泰铝业,9.986772537231445,16.63,812530528,20255450207.01,20679798000.16,4.049648284912109,280283134,093308,093308,0,1/1,1,有色金属
13,600187,国中水务,9.960159301757812,2.76,211272458,4454035844.28,4454035847.04,4.788726806640625,69419244,093414,093605,1,1/1,1,公用事业
14,603926,铁流股份,10.004953384399414,22.21,304927856,5126925550.31,5213055930.31,6.096730709075928,57004674,093426,093950,2,2/2,2,汽车零部
15,688380,中微半导,19.99419593811035,41.35,748774320,6990837750.0,16555093080.800001,11.014630317687988,487351844,093451,093551,1,1/1,1,半导体
16,002546,新联电子,10.011000633239746,10.0,1892121440,8012320960.0,8340491040.0,24.053377151489258,72162000,093527,110406,2,4/3,2,电网设备
17,603421,鼎信通讯,10.0,7.92,276552112,5165348847.12,5165348855.04,5.424069404602051,80189651,093603,093821,1,1/1,1,通信服务
18,003039,顺控发展,9.982383728027344,18.73,224005723,11566125812.9,11566125925.28,1.974480152130127,250805938,093651,093651,0,1/1,1,公用事业
19,003035,南网能源,9.9609375,5.63,483378704,21325757570.81,21325757553.92,2.3102424144744873,265825122,093733,093733,0,1/1,1,专业服务
20,002208,合肥城建,10.034602165222168,15.9,1125702320,12769041689.7,12772341019.2,9.027400970458984,217227978,094115,102657,2,3/2,1,房地产开
21,600955,维远股份,9.9893159866333,20.59,443242256,11324500000.0,11324500000.0,4.005468368530273,72058823,094134,094325,2,1/1,1,化学原料
22,600649,城投控股,10.107526779174805,5.12,442760912,12823043932.16,12823043932.16,3.513620138168335,166618972,094216,095158,1,1/1,1,房地产开
23,603320,迪贝电气,9.990530014038086,23.23,178251809,3464666295.69,3464666295.69,5.229447841644287,132550101,094628,094628,0,4/2,1,电机
24,002291,遥望科技,10.014727592468262,7.47,522426128,6492365766.9,6988523839.2,8.29530143737793,391020138,094906,094906,0,1/1,1,互联网服
25,603916,苏博特,10.046082496643066,11.94,231885341,5018684953.62,5089966789.44,4.761882781982422,175719523,095210,095210,0,1/1,1,化学制品
26,603616,韩建河山,10.070671081542969,6.23,197774590,2394145390.0,2437911140.0,8.486052513122559,99856265,095254,095254,0,1/1,1,水泥建材
27,605089,味知香,10.003650665283203,30.13,147220900,4157940000.0,4157940000.0,3.6095123291015625,126873362,095353,095353,0,1/1,1,食品饮料
28,000048,京基智农,10.006540298461914,16.82,280980048,8853367631.0,8919347545.92,3.260721206665039,331298880,095606,095606,0,1/1,1,农牧饲渔
29,600774,汉商集团,10.018903732299805,11.64,455190128,3431962404.84,3434177136.0,13.902302742004395,130347746,095722,095919,1,2/2,2,化学制药
30,002810,山东赫达,10.0,17.49,320670848,5644195556.339999,6095308934.879999,5.859455585479736,254100806,100527,100527,0,1/1,1,化学制品
31,002165,红 宝 丽,9.96216869354248,8.72,697734144,6344929205.120001,6411553004.8,11.341071128845215,565146688,100833,100833,0,1/1,1,化学制品
32,605366,宏柏新材,10.077519416809082,7.1,310157536,4616126975.9,4616127025.599999,6.901459693908691,109941263,100905,100905,0,1/1,1,化学制品
33,002809,红墙股份,10.0,12.1,163181261,1683333608.0,2560510197.2999997,9.949203491210938,140267314,101157,101157,0,1/1,1,化学制品
34,600610,中毅达,9.961315155029297,11.37,875336560,8058222635.849999,12180392292.96,11.176793098449707,149034696,101352,101519,1,1/1,1,化学原料
35,600230,沧州大化,10.0,18.15,554911600,7513392422.249999,7513392295.2,7.599005699157715,84918405,101418,101418,0,2/2,2,化学制品
36,300927,江天化学,19.992082595825195,30.31,539227472,4270343468.2999997,4375551600.0,13.275026321411133,158230324,101430,101430,0,1/1,1,化学原料
37,600403,大有能源,10.044978141784668,7.34,526084368,17548563030.68,17548563016.0,3.1253440380096436,208157871,101859,101859,0,1/1,1,煤炭行业
38,002181,粤 传 媒,10.029498100280762,11.19,1075341696,12695280825.39,12992240989.439999,8.779685020446777,453355039,103339,103339,0,8/4,1,文化传媒
39,300242,佳云科技,19.92481231689453,6.38,724491328,4048460121.64,4048462380.16,18.823904037475586,404399451,103551,103551,0,1/1,1,文化传媒
40,600539,狮头股份,10.009532928466797,11.54,182224758,2654200000.0,2654200000.0,7.058691024780273,159263055,103641,103641,0,1/1,1,环保行业
41,600838,上海九百,10.007819175720215,14.07,787212352,5640409472.67,5640409514.88,14.620599746704102,224856806,104834,104834,0,1/1,1,商业百货
42,000031,大悦城,10.169490814208984,3.25,195466409,13930490278.25,13930518368.0,1.4515941143035889,103827551,105839,110045,2,1/1,1,房地产开
43,000523,红棉股份,10.129870414733887,4.24,466468512,5618679052.96,7782386287.360001,8.629188537597656,139855297,110427,110654,1,1/1,1,食品饮料
44,600675,中华企业,10.144927024841309,3.04,493738416,18380251406.24,18380251299.84,2.778778553009033,81170736,130011,131402,1,1/1,1,房地产开
45,000417,合百集团,10.035842895507812,9.21,824342528,7174842823.710001,7182733555.68,11.950858116149902,417243254,130303,130303,0,1/1,1,商业百货
46,002716,湖南白银,10.026619911193848,12.4,5250412288,28828192452.0,35006299136.0,19.169267654418945,284079660,131842,131842,0,1/1,1,贵金属
47,002637,赞宇科技,9.981851577758789,12.12,421359552,5365804578.0,5701260216.96,8.067527770996094,553864014,132248,132248,0,1/1,1,化学制品
