序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业
1,000670,盈方微,10.0,9.35,34719355,7684417694.25,7898181068.799999,0.45181503891944885,1199820050,092500,092500,0,2/2,2,半导体
2,000880,潍柴重机,10.003290176391602,33.43,329677232,7589505924.0,15506466988.64,4.343856334686279,950392836,092500,092500,0,1/1,1,通用设备
3,002279,久其软件,10.046189308166504,9.53,210937639,7526101635.969999,8216831413.919999,2.8027477264404297,621659387,092500,092500,0,1/1,1,软件开发
4,002931,锋龙股份,10.004012107849121,82.25,125776042,16553102678.0,17972106656.0,0.7598336338996887,2052738583,092500,092500,0,16/16,3,通用设备
5,301023,奕帆传动,20.0,55.92,184376348,2337795546.2400002,4371079068.0,7.88676118850708,230650707,092500,092500,0,1/1,1,电机
6,603078,江化微,10.016977310180664,25.92,29733273,9995717468.16,9995717468.16,0.2974601089954376,800940519,092503,092503,0,3/3,2,电子化学
7,002876,三利谱,10.011919021606445,27.69,127507503,4124409162.9,4814873767.08,3.091663122177124,173248023,093000,093000,0,1/1,1,光学光电
8,301031,中熔电气,20.0,143.4,646543040,9868455312.0,14099443632.0,6.5585618019104,361594858,093000,093000,0,1/1,1,电网设备
9,002809,红墙股份,10.0,13.31,334853600,1851666968.8,2816561217.03,18.202503204345703,144117938,093012,093142,2,2/2,2,化学制品
10,603608,天创时尚,10.050251007080078,10.95,149325722,4595901916.5,4595901938.4,3.2790708541870117,144699213,093100,093109,1,1/1,1,纺织服装
11,002437,誉衡药业,10.031347274780273,3.51,629806208,7368291333.0,7834418729.28,8.600921630859375,208785747,093145,094815,1,1/1,1,化学制药
12,000048,京基智农,9.98810863494873,18.5,487089888,9737651675.0,9810221736.0,5.058058738708496,115086650,093151,095051,3,2/2,2,农牧饲渔
13,002498,汉缆股份,10.03787899017334,5.81,1600766432,19328684760.0,19328684760.0,8.36780071258545,378813464,093154,093154,0,4/4,4,电网设备
14,603023,威帝股份,10.09009075164795,6.11,286746928,3410097356.77,3410097362.88,8.516739845275879,132315868,093307,093307,0,1/1,1,汽车零部
15,002995,天地在线,10.005078315734863,21.66,411291008,2434956725.28,3843664036.8,17.35959815979004,309686210,093312,093312,0,3/2,1,文化传媒
16,000066,中国长城,10.0,17.82,2104365216,57480010913.16,57483739748.16,3.7305588722229004,2363200493,093315,093315,0,1/1,1,计算机设
17,600841,动力新科,10.0,7.92,257074205,8260753913.28,10991548592.64,3.2180800437927246,200164829,093551,093551,0,4/2,1,汽车整车
18,688047,龙芯中科,20.0,177.72,2008776000,71265720000.0,71265720000.0,2.9291234016418457,857997149,093618,093821,1,1/1,1,半导体
19,603926,铁流股份,9.995497703552246,24.43,718307200,5639387266.73,5734126806.73,12.924293518066406,55947387,093737,101510,2,3/3,3,汽车零部
