序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业
1,002358,森源电气,10.077519416809082,7.1,106629142,6601265484.2,6601274529.599999,1.6152833700180054,231189490,092500,092500,0,2/2,2,电网设备
2,002498,汉缆股份,10.091742515563965,4.8,135420514,15968620800.0,15968620800.0,0.8480414152145386,364573886,092500,092500,0,2/2,2,电网设备
3,002931,锋龙股份,10.001618385314941,67.97,149143648,13679202298.16,14851843032.32,1.0902949571609497,1942408800,092500,092500,0,30/15,1,通用设备
4,603286,日盈电子,9.998578071594238,77.34,205001174,8926183029.54,9079401303.54,2.3043034076690674,171160612,093026,093032,1,1/1,1,汽车零部
5,000987,越秀资本,10.0,10.34,730178304,51849156299.159996,51877150504.96,1.4265902042388916,390662385,093051,093051,0,1/1,1,多元金融
6,600785,新华百货,9.989372253417969,20.7,589006128,4670567496.0,4670567496.0,12.928572654724121,118033966,093107,094858,1,4/4,4,商业百货
7,601616,广电电气,10.043667793273926,5.04,639650608,4302523607.76,4302523572.4800005,15.078324317932129,113261349,093121,094121,4,2/2,2,电网设备
8,002636,金安国纪,9.989200592041016,20.37,587168544,14754305044.29,14829360000.0,4.036165714263916,349802786,093142,093857,1,3/2,1,电子元件
9,002969,嘉美包装,9.974424362182617,17.2,695105760,17182814482.399998,17288280582.399998,4.091795921325684,97179002,093145,093842,2,22/15,1,包装材料
10,601965,中国汽研,10.017472267150879,18.89,435919248,18859884183.03,18947706683.2,2.322821855545044,106237605,093214,093214,0,1/1,1,汽车服务
11,603926,铁流股份,10.027247428894043,20.19,215877756,4660631556.09,4738928376.09,4.661782264709473,42601505,093257,095203,2,1/1,1,汽车零部
12,605376,博迁新材,10.0,69.3,556696672,18128880000.0,18128880000.0,3.0886547565460205,52092740,093321,094700,7,1/1,1,小金属
13,002339,积成电子,10.038609504699707,11.4,737408048,5458247085.6,5746651900.8,13.742558479309082,290080033,093442,094145,1,2/2,2,电网设备
14,600189,泉阳泉,10.040705680847168,8.11,245810701,5800254255.32,5800254222.879999,4.285336971282959,119967904,093453,093453,0,1/1,1,食品饮料
15,002270,华明装备,9.986458778381348,32.49,409843328,29117742069.690002,29118364025.760002,1.4316933155059814,214995947,093554,094442,2,1/1,1,电网设备
16,600671,天目药业,9.99456787109375,20.25,129552124,2464840793.25,2466022421.25,5.325239658355713,34712347,093609,094930,1,1/1,1,中药
17,601096,宏盛华源,9.937888145446777,5.31,947119296,8724205432.71,14205073517.279999,11.114567756652832,63311130,093627,105021,7,2/2,2,电网设备
18,002201,九鼎新材,9.982638359069824,12.67,791765216,7627636731.4,8256231160.8,10.640708923339844,398769321,093651,093724,1,4/2,1,玻璃玻纤
19,002606,大连电瓷,10.050762176513672,10.84,377943600,4565179876.2,4759553661.44,8.555549621582031,191040908,093824,093824,0,1/1,1,电网设备
20,688308,欧科亿,20.0,39.78,283255424,6316336344.24,6316336344.24,4.63419771194458,223065116,093911,093911,0,1/1,1,通用设备
21,601179,中国西电,10.038313865661621,14.36,4981112064,73607670574.72,73607670804.48,6.903931617736816,1197996728,094009,095021,1,1/1,1,电网设备
22,002995,天地在线,9.989142417907715,20.26,158826584,2277572634.0800004,3595227764.8,7.172165393829346,215089317,094154,094154,0,1/1,1,文化传媒
23,603239,浙江仙通,10.022371292114258,24.59,204745970,6657004800.0,6657004800.0,3.15026593208313,142914621,094916,094916,0,1/1,1,汽车零部
24,002591,恒大高新,9.943181991577148,7.74,132031389,1729986455.88,2323544037.12,7.838110446929932,198962892,095709,095709,0,1/1,1,互联网服
25,600163,中闽能源,9.9277982711792,6.09,391321824,11589246510.869999,11589246516.96,3.4744975566864014,183439435,100312,100312,0,1/1,1,电力行业
26,603199,九华旅游,9.994914054870605,43.25,345661104,4786910000.0,4786910000.0,7.35496187210083,61567586,100501,105334,6,1/1,1,旅游酒店
27,002219,新里程,9.829059600830078,2.57,753148304,8409152360.4,8705571123.199999,9.238363265991211,215957277,100630,102224,1,5/3,1,医疗服务
28,603283,赛腾股份,9.99389362335205,54.04,2697553440,14654244743.32,14654244689.28,18.693069458007812,135507461,101011,111702,6,2/2,2,专用设备
29,600537,亿晶光电,10.035842895507812,3.07,795726784,3634005105.2599998,3634005123.68,23.59564208984375,413590,101504,111707,6,1/1,1,光伏设备
30,600382,广东明珠,9.987030029296875,8.48,237647731,5888580594.72,5888580654.08,4.1899566650390625,163144896,101842,101842,0,1/1,1,钢铁行业
31,002187,广百股份,9.951457023620605,9.06,574144768,6350105374.9800005,6350105438.400001,9.337106704711914,318519702,101903,101903,0,1/1,1,商业百货
32,603186,华正新材,9.998275756835938,63.81,823138464,9062604912.78,9062604912.78,9.363166809082031,114321996,102102,104653,2,1/1,1,电子元件
33,002258,利尔化学,10.006715774536133,16.38,594394176,13090082651.099998,13111161860.16,4.703173637390137,125351750,103630,103630,0,1/1,1,农药兽药
34,000803,山高环能,10.059171676635742,9.3,243598806,4276026354.0000005,4336554288.0,5.960508346557617,238837838,103821,103821,0,1/1,1,综合行业
35,002426,胜利精密,10.049019813537598,4.49,1118090464,15277673510.59,15277790380.800001,7.65907621383667,983853514,104057,104057,0,1/1,1,通用设备
36,001376,百通能源,10.022271156311035,19.76,454794000,4223755584.88,9107384000.0,11.175813674926758,241844616,104657,104657,0,3/2,1,公用事业
37,002985,北摩高科,9.994050979614258,36.98,628463776,6496305925.139999,12271946127.999998,10.092649459838867,447126659,105233,105233,0,1/1,1,航天航空
38,002585,双星新材,9.943181991577148,7.74,583823104,6861988239.12,8833836985.92,8.736495018005371,491247544,105524,105524,0,1/1,1,塑料制品
39,600593,大连圣亚,9.995467185974121,48.53,847522000,6250664000.0,6330495850.0,14.108773231506348,150709915,105803,111127,2,3/2,1,旅游酒店
40,600800,渤海化学,10.024450302124023,4.5,386656672,4993785972.0,4995203472.0,8.091086387634277,113346742,110049,110049,0,1/1,1,化学制品
41,600391,航发科技,10.0,42.02,1000397376,13872036001.34,13872035707.2,7.493175983428955,293816446,110556,111347,1,1/1,1,航天航空
42,002021,中捷资源,9.854015350341797,3.01,188230038,3598268051.91,3598386757.2799997,5.439698219299316,624964554,111706,111706,0,1/1,1,专用设备
